section,gene,p_adj
G1,MMP11,1.3898383209176622e-16
G1,MMP9,1
G1,MORC2,0.8507122395567016
G1,MPND,1
G1,MPST,0.6558301331942211
G1,MRPL2,1
G1,MRPL21,0.025101171826538437
G1,MRPL23,1
G1,MRPL51,0.4847421613428466
G1,MRPL54,1
G1,MRPS22,1
G1,MS4A6A,1
G1,MST1R,1
G1,MTG2,1
G1,MTMR12,1
G1,MUC1,1.7033915705984317e-4
G1,MUCL1,0.008847621083638658
G1,MUS81,1
G1,MVP,0.5920802340564508
G1,MX2,1
G1,MYBL2,0.1343627606629035
G1,MYC,1
G1,MYH10,1
G1,MYL12B,0.014038057853702133
G1,MYL6B,1
G1,MYL9,1.7111843890205698e-4
G1,MYO1G,1
G1,MYO9B,1
G1,MZT2A,1
G1,NAA10,1
G1,NANS,1
G1,NAT1,1
G1,NCKAP1L,1
G1,NCKAP5L,1
G1,NDC80,1
G1,NDRG1,0.019909109567367324
G1,NDUFA1,1
G1,NDUFA12,0.06666616911581963
G1,NDUFB2,0.09197325161626761
G1,NDUFB3,0.8637503163607055
G1,NDUFB9,0.2944371334808365
G1,NDUFC1,1
G1,NDUFS1,1
G1,NDUFV3,1
G1,NEBL,0.18941458359668456
G1,NEK7,0.5282092552324237
G1,NELFE,0.6793957747256503
G1,NFATC4,1
G1,NFIC,1
G1,NINJ1,0.10333513067524243
G1,NIT2,0.14358489340070119
G1,NMRAL1,0.09412329988969054
G1,NR1H2,1
G1,NR4A1,0.1044642116423622
G1,NRP1,0.6866740849776842
G1,NSMCE1,1
G1,NTMT1,1
G1,NUF2,1
G1,NUP214,1
G1,NUP93,1
G1,NXN,1
G1,OASL,1
G1,OGFRL1,1
G1,OPTN,1
G1,ORC2,1
G1,ORC6,1
G1,OSBPL8,1
G1,P4HA2,1
G1,PAF1,1
G1,PAFAH1B3,1
G1,PAQR4,0.06001801538504417
G1,PARN,1
G1,PCCB,1
G1,PCIF1,1
G1,PDCD5,1
G1,PDGFRA,1
G1,PDGFRB,0.03181054585060331
G1,PER1,1
G1,PEX11G,1
G1,PEX14,1
G1,PGLS,1
G1,PGR,1
G1,PHF11,1
G1,PHF13,1
G1,PHF21A,1
G1,PHGDH,1
G1,PHKB,1
G1,PIGQ,0.1044642116423622
G1,PIH1D1,1
G1,PILRA,1
G1,PIM2,1
G1,PITX1,1
G1,PKNOX1,1
G1,PLAC9,1
G1,PLEKHO2,1
G1,PLIN2,0.03768796015193075
G1,PLK1,1
G1,PLK2,1
G1,PLLP,1
G1,PLP2,1
G1,PLPPR2,1
G1,PLSCR1,0.29746064511155623
G1,PLTP,0.4628515388558729
G1,PLVAP,1
G1,PLXNA1,1
G1,PLXND1,0.0035536972548468122
G1,PMP22,1
G1,PNISR,0.8783023888480227
G1,PNMT,0.03360975083548644
G1,PNP,0.3983940680917855
G1,PNPLA6,0.1732506910974053
G1,PODNL1,1
G1,PODXL,0.8637503163607055
G1,POLR2E,1
G1,POLR2J,1
G1,POR,0.4208095129572042
G1,POSTN,0.006382777389338812
G1,PPHLN1,1
G1,PPIB,1
G1,PPIH,1
G1,PPM1G,1
G1,PPP1R1A,0.0908401595999413
G1,PPP1R1B,0.4639783761576432
G1,PPP1R37,1
G1,PRKAB1,1
G1,PRKCSH,0.0037505665797739687
G1,PROSER1,1
G1,PRPF6,1
G1,PRPSAP1,1
G1,PSCA,1
G1,PSMD4,1
G1,PSTPIP1,0.4308082015159112
G1,PTGDS,1
G1,PTOV1,1
G1,PTP4A3,1
G1,PTPRC,1
G1,PTPRJ,1
G1,PTRF,0.006337100438515606
G1,PTRH1,1
G1,PTTG1,1
G1,PUS3,1
G1,PWP1,1
G1,PWWP2B,1
G1,PXDN,0.054487520731329675
G1,PYURF,1
G1,QSOX1,0.026977289568636202
G1,R3HDM2,1
G1,RAB11FIP1,2.457029338684321e-5
G1,RAB3A,1
G1,RAB3GAP1,0.026761929514850923
G1,RAB3IL1,1
G1,RABGAP1L,1
G1,RALBP1,1
G1,RALGAPA2,1
G1,RAMP2,1
G1,RAP1B,1
G1,RARS2,1
G1,RASA2,1
G1,RASGRP2,1
G1,RASSF3,1
G1,RBL1,1
G1,RBM42,1
G1,RECQL4,1
G1,RECQL5,1
G1,REEP6,1
G1,RGS1,1
G1,RHOB,0.08728442784282334
G1,RIOK1,1
G1,RMND1,1
G1,RNASET2,0.11368728291957331
G1,RND3,1
G1,RNF135,1
G1,RNF170,0.06459593311961807
G1,RRAS,0.14424994179539669
G1,RRM2,1
G1,RSL1D1,1
G1,RSRP1,1
G1,RUVBL1,1
G1,S100A14,5.2800409445053304e-5
G1,S100A9,2.7927900855442793e-6
G1,SAMM50,1
G1,SASH1,1
G1,SAT1,0.001867852850163073
G1,SCAF1,1
G1,SCD,1
G1,SCNN1D,1
G1,SCX,0.8637503163607055
G1,SDHB,1
G1,SEC14L2,0.34373326983108443
G1,SEC23A,1
G1,SEMA3B,1
G1,SEMA4B,0.8507122395567016
G1,SF3B4,1
G1,SFRP1,0.01696377916504401
G1,SFSWAP,1
G1,SGTA,1
G1,SH3BP5L,0.1336255255254551
G1,SIGLEC1,1
G1,SIGMAR1,1
G1,SLC16A2,1
G1,SLC16A3,0.39399456251286563
G1,SLC22A18,0.6558301331942211
G1,SLC25A24,1
G1,SLC2A1,1
G1,SLC2A8,1
G1,SLC35A2,1
G1,SLC39A6,0.014735526667804116
G1,SLC43A1,1
G1,SLC4A5,1
G1,SLC8B1,1
G1,SLC9A3R2,1
G1,SLC9A8,1
G1,SLFN13,1
G1,SLPI,0.8507122395567016
G1,SMCHD1,1
G1,SMG9,1
G1,SMYD2,1
G1,SNAPC3,1
G1,SNF8,1
G1,SNRPD3,1
G1,SNTA1,1
G1,SNX33,1
G1,SNX8,1
G1,SOD3,1
G1,SOS2,1
G1,SOX4,0.4572619031040732
G1,SP6,1
G1,SPAG9,0.09964732972981656
G1,SPARC,2.2939731458148485e-9
G1,SPIN1,0.3946157053181236
G1,SPSB1,0.010209115323018061
G1,SRGN,1
G1,SRPX2,0.6453485181937396
G1,SRR,1
G1,SRRT,1
G1,SRSF1,1
G1,SRSF5,1
G1,SSSCA1,1
G1,STAMBP,1
G1,STAT5A,1
G1,STK17A,1
G1,STK4,1
G1,STMN1,1
G1,STRN3,0.4524854245307299
G1,STT3A,1
G1,SUGP1,1
G1,SURF1,1
G1,SVIL,1
G1,SYDE1,1
G1,SYK,1
G1,TACC3,1
G1,TANC2,1
G1,TARBP1,0.5618704886463771
G1,TAX1BP1,0.37963442154014937
G1,TAX1BP3,0.6668054268591529
G1,TBC1D10A,1
G1,TBC1D23,1
G1,TBCA,1
G1,TBXAS1,1
G1,TCEA2,1
G1,TCEA3,1
G1,TCF25,1
G1,TDRD3,1
G1,TESK1,1
G1,TESMIN,1
G1,TEX10,1
G1,TEX2,0.813869227871994
G1,TFF3,0.36396324124407914
G1,TGFBR2,1
G1,THBS1,0.36396324124407914
G1,THOC5,0.6755832012342743
G1,THOC6,1
G1,TIGD5,1
G1,TIMP1,0.031257714166579735
G1,TJP3,1
G1,TM7SF2,1
G1,TMBIM6,0.33639260746464195
G1,TMEM101,1
G1,TMEM123,6.652483529775143e-11
G1,TMEM14B,1
G1,TMEM160,1
G1,TMEM184A,1
G1,TMEM259,1
G1,TMEM45B,1
G1,TMEM86A,1
G1,TMX1,1
G1,TNC,0.08796111505063187
G1,TNFRSF14,0.9101121054334427
G1,TNFRSF21,1
G1,TNFRSF4,1
G1,TNNT1,0.11282092326938611
G1,TOM1L2,0.6558301331942211
G1,TP53I3,0.35413261594765144
G1,TPM2,0.054355169401328514
G1,TRAC,0.11156122878390104
G1,TRAF5,1
G1,TRAP1,1
G1,TRAPPC4,1
G1,TRIM14,1
G1,TRIM22,0.6755832012342743
G1,TRIM25,0.8507122395567016
G1,TRIM47,0.8507122395567016
G1,TSPAN33,1
G1,TSR2,1
G1,TTC31,1
G1,TTI1,1
G1,TXN2,1
G1,TXNDC17,0.04314658997806336
G1,TXNRD2,1
G1,TYMS,1
G1,TYROBP,0.24305540954148724
G1,UBA52,0.2944371334808365
G1,UBA6,0.4208095129572042
G1,UBAP2L,1
G1,UBE2C,1
G1,UBE2T,0.6755832012342743
G1,UBE2W,1
G1,UBL7,1
G1,UBR2,1
G1,UBXN1,1
G1,UCK1,1
G1,UFD1L,1
G1,UQCRC1,1
G1,UXS1,1
G1,UXT,1
G1,VARS,1
G1,VAV1,1
G1,VCAM1,1
G1,VEGFB,1
G1,VIM,0.010209115323018061
G1,VPS13D,0.6558301331942211
G1,VPS45,1
G1,VWF,1
G1,WDFY3,1
G1,WDR13,0.3208400318370507
G1,WDR34,0.059058023552874594
G1,WDR46,1
G1,WDR73,1
G1,WDR74,1
G1,WIPF1,0.9471081074961384
G1,XAB2,1
G1,XIAP,0.8542748756818598
G1,XPO6,1
G1,YIPF4,0.5044738654533385
G1,YTHDC1,1
G1,ZDHHC12,1
G1,ZFAND3,0.1044642116423622
G1,ZFP36,0.3324966379103811
G1,ZFPL1,0.08728442784282334
G1,ZFR,1
G1,ZG16B,0.054487520731329675
G1,ZMAT5,1
G1,ZMYND19,1
G1,ZMYND8,0.7394467615654139
G1,ZNF217,0.27464506598970817
G1,ZNF337,1
G1,ZNF33B,1
G1,ZNF362,1
G1,ZNF524,1
G1,ZNF592,1
G1,ZNF644,0.004426747163628876
G1,ZNF668,1
G1,ZNF771,1
G1,ZNF787,1
G1,ZNF791,1
G1,ZNF83,1
G1,ZNF91,1
G1,ZNRF1,1
G1,ZSWIM8,1
G2,A2M,0.8262607771457746
G2,AAMDC,1
G2,ABCA3,0.22968964123173083
G2,ABCA7,1
G2,ABCF3,0.067857106490195
G2,ABHD14A,1
G2,ABHD4,0.35603336622044823
G2,ACAA1,0.35054174971431223
G2,ACER3,1
G2,ACTR3B,1
G2,ADAM15,4.453772061333488e-7
G2,ADCY3,0.12919752280970231
G2,ADI1,0.05053758044245945
G2,AEBP1,9.458371052171425e-19
G2,AES,2.7111676189105666e-4
G2,AGAP2,1
G2,AGO2,1
G2,AGPAT2,0.5162423869961588
G2,AGR2,1.6970184353498112e-4
G2,AHCY,1
G2,AKAP9,1
G2,AKR1A1,1
G2,AKT1S1,1
G2,ALDH16A1,0.7315239365491739
G2,ALG3,0.5281288774790014
G2,ANGPTL4,0.34053513182785794
G2,ANKLE2,1
G2,ANKRD12,1
G2,ANKRD28,0.9852767081979805
G2,ANLN,1
G2,ANO10,1
G2,AP5B1,1
G2,AP5Z1,0.2373518376484421
G2,APBA2,0.6633611243770849
G2,APBB2,1
G2,APOBEC3G,1
G2,APOC1,3.178406117483685e-8
G2,AQP1,1
G2,ARF5,1
G2,ARF6,1
G2,ARFGEF2,1
G2,ARHGAP10,1
G2,ARHGAP4,1
G2,ARHGAP45,1
G2,ARHGAP5,1
G2,ARHGEF10L,1
G2,ARHGEF3,0.1484867237899356
G2,ARHGEF40,0.7212479542464552
G2,ARID1B,0.43974467564547914
G2,ARID3A,0.13460849627535107
G2,ARID4A,1
G2,ARID5A,1
G2,ARID5B,1
G2,ARNT,1
G2,ASCL2,1
G2,ASH2L,0.14488059256009156
G2,ASL,0.055939221301224674
G2,ASMTL,0.9008177911784385
G2,ASNA1,0.02040127466101893
G2,ASNS,1
G2,ATAD1,1
G2,ATF6B,1
G2,ATG12,1
G2,ATG16L2,1
G2,ATL2,0.9955732642082465
G2,ATP5H,1
G2,ATP5O,0.45357004689534336
G2,ATP6AP1,8.964209139788142e-6
G2,ATP6V0D1,1
G2,AURKAIP1,0.290465370525511
G2,AVEN,1
G2,BABAM1,0.004589817315411999
G2,BAD,0.1484867237899356
G2,BAG1,1
G2,BAIAP3,0.8750257209263328
G2,BCAM,0.038517148567208906
G2,BCL2,1
G2,BCL2L12,1
G2,BGN,6.511762757238193e-6
G2,BICDL1,1
G2,BIN3,1
G2,BIRC2,1
G2,BIRC5,0.12973454118564867
G2,BLVRA,1
G2,BOK,0.46510685981531413
G2,BOLA3,1
G2,BRD9,1
G2,BRF1,1
G2,BRF2,0.9573387246261947
G2,BRK1,1
G2,BRPF1,1
G2,BSG,2.2750744212154142e-4
G2,BST2,5.885586658677099e-8
G2,BTG1,0.31433590146192814
G2,C10orf10,0.15723320677975855
G2,C10orf54,1
G2,C12orf45,1
G2,C15orf61,1
G2,C19orf24,0.5281288774790014
G2,C19orf52,1
G2,C19orf60,0.9955732642082465
G2,C1QB,0.4747466852720751
G2,C1R,0.34053513182785794
G2,C1S,0.02197492384703322
G2,C1orf216,1
G2,C2,1
G2,C2CD2L,0.303901012452291
G2,C3,0.06170819675792004
G2,C4orf48,0.03972775519246236
G2,C5orf38,0.49169976598751647
G2,C6orf136,1
G2,C6orf48,1
G2,CADM4,1
G2,CALML5,1
G2,CAMTA2,1
G2,CAPG,0.006667387513154942
G2,CARS2,1
G2,CBLC,0.046503257557048164
G2,CCDC106,1
G2,CCDC167,0.12973454118564867
G2,CCDC57,0.3105222736841867
G2,CCDC80,0.9190283862575472
G2,CCDC88B,1
G2,CCL19,0.15682194080123724
G2,CCL2,6.90885144696277e-6
G2,CCL21,1
G2,CCM2,0.12919752280970231
G2,CCNB1,1
G2,CCNB1IP1,1
G2,CCNE1,1
G2,CCNE2,1
G2,CCS,7.41384619589779e-5
G2,CCT4,0.6873471121517106
G2,CD14,1
G2,CD320,1
G2,CD3D,1
G2,CD4,1
G2,CD52,1
G2,CD68,0.007354874643983136
G2,CD74,0.1909818159427702
G2,CD79A,1
G2,CDC20,1
G2,CDC6,1
G2,CDH11,1
G2,CDH3,0.022349918518432314
G2,CDK5RAP1,0.7833634461456865
G2,CENPF,1
G2,CEP250,0.7187116272788955
G2,CEP55,1
G2,CERCAM,0.10518453620644179
G2,CERS5,1
G2,CES2,1
G2,CFAP36,1
G2,CFDP1,1
G2,CGGBP1,1
G2,CHCHD6,1
G2,CHD1,1
G2,CHD6,1
G2,CHFR,1
G2,CHST11,1
G2,CIR1,1
G2,CLASRP,1
G2,CLDN3,0.03661976201442554
G2,CLDN4,6.93155976590393e-6
G2,CLU,4.777302071462801e-8
G2,CNN2,0.8393473323711667
G2,COL14A1,0.5900947663317645
G2,COL3A1,4.2814528517517316e-8
G2,COL4A1,0.01938522385061955
G2,COL6A2,0.027474869264109747
G2,COL8A2,0.034906716035999145
G2,COMMD1,1
G2,COMP,3.076803505055401e-8
G2,COPS7A,1
G2,COQ4,1
G2,CORO1A,1
G2,CORO1B,0.04244605550981239
G2,CORO2A,0.6542165599698505
G2,CORO7,0.6944462664043374
G2,COX5A,1
G2,CPNE1,0.048314072412463924
G2,CPSF1,1
G2,CPVL,1
G2,CRABP2,0.01080794514119008
G2,CRACR2B,0.042632064199465254
G2,CRELD2,0.6633611243770849
G2,CROCC,1
G2,CSF1,1
G2,CSF1R,1
G2,CTDSPL,0.13081934708892345
G2,CTIF,1
G2,CTSK,0.010237974456944814
G2,CTU2,1
G2,CUTC,0.8015858910191821
G2,CUX1,1
G2,CX3CL1,0.0014064932597685263
G2,CXCL10,0.11062162118731557
G2,CXXC5,0.9955732642082465
G2,CYP27A1,1
G2,DAPK3,1
G2,DCAF6,0.8507635449029182
G2,DCXR,1
G2,DDAH1,1
G2,DDB2,1
G2,DDIT3,1
G2,DDRGK1,0.8838878236920742
G2,DDT,0.43974467564547914
G2,DEAF1,0.21225289154682456
G2,DENND1A,1
G2,DERL3,1
G2,DESI1,0.08105474845347733
G2,DHX16,1
G2,DLG1,1
G2,DMAP1,1
G2,DNAJB2,0.2294762183110688
G2,DNAJC1,0.8852355100248797
G2,DNAJC7,1
G2,DOCK6,1
G2,DPH3,1
G2,DPM2,0.11662742283529243
G2,DPP7,0.05053758044245945
G2,DPP9,1
G2,DPYSL3,0.01938522385061955
G2,DVL1,1
G2,EBAG9,1
G2,ECHDC2,0.1971475935022853
G2,ECM1,0.07781334005356873
G2,EFEMP2,0.1861919195220705
G2,EFHD2,0.006693778985393949
G2,EGFR,0.23839315161788205
G2,EIF1AD,0.570603737410355
G2,EIF3B,0.008993985051667947
G2,EIF3F,0.07566688021375466
G2,EIF3G,0.046503257557048164
G2,ELN,0.7515505097079976
G2,ELOF1,1
G2,EMC3,0.3933626341486917
G2,ENPP1,0.7833634461456865
G2,EPHB3,0.06810249075999864
G2,ERAL1,1
G2,ERBB2,2.5032647158666852e-06
G2,ERI3,0.0035037523262984277
G2,ERMP1,1
G2,ESR1,0.20056291436467763
G2,ETFB,0.6792099837048482
G2,EVA1B,0.43921194470439895
G2,EXD3,1
G2,EXO1,1
G2,EXOC5,1
G2,EXOSC1,1
G2,EXOSC10,1
G2,EXOSC2,1
G2,EZH2,1
G2,FAAH,0.38937905712275034
G2,FADS2,1.1256317309264202e-11
G2,FAH,0.009470296704037706
G2,FAIM2,1
G2,FAM102A,1
G2,FAM117A,1
G2,FAM118A,1
G2,FAM160B1,1
G2,FAM173A,0.7833634461456865
G2,FAM193B,5.936033770913293e-6
G2,FAM213B,1
G2,FAM3A,1
G2,FAM45A,1
G2,FAP,0.2721415910361843
G2,FARP1,1
G2,FARSB,1
G2,FASN,0.004589817315411999
G2,FBF1,1
G2,FBLN2,0.298647680721017
G2,FCER1G,1
G2,FDPS,1
G2,FGFR1,1
G2,FGFR4,3.414480346154688e-5
G2,FKBP10,0.22007323465801218
G2,FKBP8,0.4817990791999324
G2,FLNA,2.010453507462001e-4
G2,FN1,3.458042078814812e-5
G2,FNBP4,1
G2,FOXA1,1
G2,FOXC1,1
G2,FOXP4,0.4065036712852766
G2,FSTL1,4.3125920429211114e-4
G2,FSTL3,0.6668045057342783
G2,FUOM,1
G2,FUS,0.3707408125388281
G2,FZD2,1
G2,GALK1,0.7612221730781389
G2,GANAB,0.010993144926357007
G2,GAR1,1
G2,GAS6,6.247256106641631e-12
G2,GATA3,0.0378499554063241
G2,GATC,1
G2,GBP1,1
G2,GBP2,0.1908220528263515
G2,GBP3,0.8454822044541257
G2,GBP4,1
G2,GBP5,1
G2,GEMIN4,1
G2,GLCCI1,1
G2,GLG1,0.1471479506953806
G2,GLTSCR2,0.5279432803718563
G2,GMFG,1
G2,GMPPA,0.034478157710349046
G2,GNAI2,0.01865454188002858
G2,GNAS,2.8835139248593654e-5
G2,GNL2,0.19345323766161507
G2,GPR108,0.07860039411232028
G2,GPR160,1
G2,GPRC5A,0.03661976201442554
G2,GPS1,1
G2,GPSM1,1
G2,GPX3,0.7680587605562613
G2,GRB7,0.0018857284251749987
G2,GRK3,1
G2,GSK3A,0.2252750793735561
G2,GSTM3,1
G2,GYPC,1
G2,HAGHL,1
G2,HCFC1R1,9.460741919191696e-7
G2,HCST,1
G2,HDAC5,0.06474381714465152
G2,HDAC6,1
G2,HELZ2,0.0032841027992189112
G2,HES1,0.006322374758152733
G2,HLA-B,2.186592472226757e-5
G2,HLA-DMA,1
G2,HLA-DMB,0.9955732642082465
G2,HLA-DOA,1
G2,HLA-DPA1,0.7833634461456865
G2,HLA-DPB1,1
G2,HLA-DRA,2.641243463155628e-4
G2,HLA-DRB1,1
G2,HMGB2,1
G2,HNRNPUL2,0.19345323766161507
G2,HOOK3,1
G2,HPS6,1
G2,HSD17B1,1
G2,HSPA4,0.8186891012260435
G2,HSPB1,9.942972375627514e-5
G2,HSPB11,1
G2,HYI,1
G2,IDH3G,1
G2,IDUA,1
G2,IER5L,1
G2,IFI27,6.028678890527192e-9
G2,IFI27L1,0.6005478485935558
G2,IFI44L,0.001444101862359458
G2,IGFBP2,0.0024626802566860527
G2,IGFBP4,2.89583109468883e-5
G2,IGHA1,0.7578913611563501
G2,IGHG3,1.0670988809182463e-11
G2,IGHG4,6.247256106641631e-12
G2,IGHM,0.8565777591918674
G2,IGKC,0.033353317393018965
G2,IGLC2,2.090163048522651e-9
G2,IGLC3,0.45981494542249796
G2,IGLC7,0.37579917349037334
G2,IKZF3,1
G2,IL10RA,1
G2,ILKAP,1
G2,INAFM1,1
G2,INPP4B,0.7478148583433483
G2,INPP5D,1
G2,INPP5J,1
G2,INTS8,1
G2,ISG15,2.0120291979732783e-9
G2,ISLR,0.28100308710042454
G2,ITGA5,1
G2,ITGB4,0.05053758044245945
G2,ITGB6,0.004589817315411999
G2,ITSN1,1
G2,JAG2,0.34868550002359316
G2,JAK1,0.11695140607115417
G2,JAK3,1
G2,JCHAIN,1
G2,JMJD6,0.33067550442449684
G2,KAT6B,1
G2,KATNA1,1
G2,KCNAB2,1
G2,KCTD10,1
G2,KDM4B,1
G2,KIAA0895L,1
G2,KIAA1211L,1
G2,KIAA1217,1
G2,KIAA1468,1
G2,KIAA1715,0.37640334853521284
G2,KIF13B,1
G2,KIF2C,0.8838878236920742
G2,KLF9,1
G2,KMT2B,0.8838878236920742
G2,KMT2E,1
G2,KPNB1,1
G2,KRAS,1
G2,KRT10,1
G2,KRT14,0.7139431598013777
G2,KRT17,0.17006303378864704
G2,KRT5,1
G2,KRT8,3.984845900224322e-5
G2,KRT86,1
G2,LAMB2,0.030001629017034192
G2,LAMTOR2,0.34163085169127405
G2,LANCL1,1
G2,LARP1B,1
G2,LARP7,1
G2,LCK,1
G2,LCP1,1
G2,LGALS1,1.1442734691785536e-4
G2,LIMCH1,0.41707265846651176
G2,LIMK1,0.11803213010766579
G2,LINC00176,0.28100308710042454
G2,LINGO1,1
G2,LLGL1,1
G2,LMF1,1
G2,LMNA,1.27018942830575e-4
G2,LRRC8A,1
G2,LRWD1,1
G2,LST1,1
G2,LTB4R,1
G2,LTBP3,0.029852694925998402
G2,LTF,2.383123178904221e-11
G2,LUC7L,1
G2,LUC7L3,1
G2,LUM,4.447370968890286e-10
G2,LYL1,1
G2,MAGEF1,0.00812962522975703
G2,MAGI1,0.6050992279176322
G2,MAGOHB,1
G2,MAP1S,1
G2,MAP3K14,1
G2,MAP3K6,1
G2,MAP4K2,1
G2,MAPK9,1
G2,MAPKAPK5,1
G2,MAPT,1
G2,MARS,0.22007323465801218
G2,MAVS,0.7187116272788955
G2,MCTS1,0.042905011698195834
G2,MDM2,1
G2,MED13L,1
G2,MED25,0.23881899562754724
G2,MELK,1
G2,MEN1,1
G2,METTL12,1
G2,METTL16,1
G2,MFAP4,1
G2,MFSD3,1
G2,MFSD7,1
G2,MGMT,1
G2,MGP,2.12114536324843e-5
G2,MIA,1
G2,MIB2,0.4747466852720751
G2,MICAL1,1
G2,MICALL2,0.5889124146053866
G2,MID1IP1,0.010775540638104203
G2,MIF,1
G2,MIIP,0.12569919730856216
G2,MKI67,1
G2,MKNK1,1
G2,MLLT4,1
G2,MLPH,0.0038721823337785756
G2,MLST8,0.22007323465801218
G2,MMP11,1.185750294909209e-15
G2,MMP9,1
G2,MORC2,1
G2,MPND,1
G2,MPST,1
G2,MRPL2,1
G2,MRPL21,0.24699712924109385
G2,MRPL23,1
G2,MRPL51,0.5670179708589352
G2,MRPL54,1
G2,MRPS22,1
G2,MS4A6A,0.8375021815720155
G2,MST1R,1
G2,MTG2,1
G2,MTMR12,1
G2,MUC1,5.845141711665162e-5
G2,MUCL1,2.641243463155628e-4
G2,MUS81,1
G2,MVP,0.018191870984533298
G2,MX2,1
G2,MYBL2,0.20056291436467763
G2,MYC,0.14198141450044688
G2,MYH10,1
G2,MYL12B,0.013761277047542216
G2,MYL6B,1
G2,MYL9,4.785219552709233e-5
G2,MYO1G,1
G2,MYO9B,0.8819520031834428
G2,MZT2A,0.3724888820264127
G2,NAA10,0.45374840863629506
G2,NANS,1
G2,NAT1,1
G2,NCKAP1L,1
G2,NCKAP5L,1
G2,NDC80,1
G2,NDRG1,1.3768335337695184e-5
G2,NDUFA1,0.586371969933006
G2,NDUFA12,1
G2,NDUFB2,1
G2,NDUFB3,0.15723320677975855
G2,NDUFB9,0.1484867237899356
G2,NDUFC1,0.22007323465801218
G2,NDUFS1,0.3071860760119325
G2,NDUFV3,1
G2,NEBL,1
G2,NEK7,0.3071860760119325
G2,NELFE,1
G2,NFATC4,1
G2,NFIC,1
G2,NINJ1,0.05217199539310043
G2,NIT2,0.9955732642082465
G2,NMRAL1,0.02945312307611174
G2,NR1H2,1
G2,NR4A1,0.0018036064562442537
G2,NRP1,0.33514046695427935
G2,NSMCE1,1
G2,NTMT1,0.5764779194600498
G2,NUF2,1
G2,NUP214,1
G2,NUP93,1
G2,NXN,1
G2,OASL,3.7793768024119894e-4
G2,OGFRL1,1
G2,OPTN,1
G2,ORC2,1
G2,ORC6,1
G2,OSBPL8,1
G2,P4HA2,0.6792099837048482
G2,PAF1,1
G2,PAFAH1B3,1
G2,PAQR4,1
G2,PARN,1
G2,PCCB,1
G2,PCIF1,1
G2,PDCD5,1
G2,PDGFRA,0.536551435412455
G2,PDGFRB,0.3661085914062277
G2,PER1,1
G2,PEX11G,1
G2,PEX14,1
G2,PGLS,0.9483390254222819
G2,PGR,1
G2,PHF11,1
G2,PHF13,1
G2,PHF21A,1
G2,PHGDH,0.43921194470439895
G2,PHKB,1
G2,PIGQ,1
G2,PIH1D1,1
G2,PILRA,1
G2,PIM2,1
G2,PITX1,1
G2,PKNOX1,1
G2,PLAC9,1
G2,PLEKHO2,1
G2,PLIN2,1
G2,PLK1,1
G2,PLK2,0.13807271462513265
G2,PLLP,1
G2,PLP2,1
G2,PLPPR2,0.15958302572308897
G2,PLSCR1,0.20103155340923295
G2,PLTP,1
G2,PLVAP,1
G2,PLXNA1,0.8262607771457746
G2,PLXND1,0.01080794514119008
G2,PMP22,0.6821516175824908
G2,PNISR,0.11622762905668367
G2,PNMT,0.45981494542249796
G2,PNP,1
G2,PNPLA6,1
G2,PODNL1,1
G2,PODXL,1
G2,POLR2E,0.029852694925998402
G2,POLR2J,1
G2,POR,0.033353317393018965
G2,POSTN,2.50534173153659e-6
G2,PPHLN1,1
G2,PPIB,0.043030189503452
G2,PPIH,1
G2,PPM1G,0.6821516175824908
G2,PPP1R1A,1
G2,PPP1R1B,0.19345323766161507
G2,PPP1R37,1
G2,PRKAB1,0.3447519796811128
G2,PRKCSH,0.010619337343335655
G2,PROSER1,1
G2,PRPF6,0.7833634461456865
G2,PRPSAP1,0.22007323465801218
G2,PSCA,1
G2,PSMD4,0.01116344619050498
G2,PSTPIP1,1
G2,PTGDS,0.6005478485935558
G2,PTOV1,1
G2,PTP4A3,1
G2,PTPRC,1
G2,PTPRJ,1
G2,PTRF,0.024908247169761935
G2,PTRH1,1
G2,PTTG1,1
G2,PUS3,1
G2,PWP1,1
G2,PWWP2B,0.8481431773369235
G2,PXDN,0.01320690899968844
G2,PYURF,1
G2,QSOX1,0.05300904853444758
G2,R3HDM2,1
G2,RAB11FIP1,2.8835139248593654e-5
G2,RAB3A,1
G2,RAB3GAP1,1
G2,RAB3IL1,0.8186891012260435
G2,RABGAP1L,1
G2,RALBP1,1
G2,RALGAPA2,1
G2,RAMP2,0.7607618823708865
G2,RAP1B,1
G2,RARS2,1
G2,RASA2,1
G2,RASGRP2,1
G2,RASSF3,1
G2,RBL1,1
G2,RBM42,0.3009985937142688
G2,RECQL4,1
G2,RECQL5,1
G2,REEP6,0.6638060897552465
G2,RGS1,1
G2,RHOB,0.09191204248442486
G2,RIOK1,1
G2,RMND1,1
G2,RNASET2,0.19345323766161507
G2,RND3,1
G2,RNF135,0.5508481077203822
G2,RNF170,1
G2,RRAS,1
G2,RRM2,1
G2,RSL1D1,0.7680587605562613
G2,RSRP1,1
G2,RUVBL1,1
G2,S100A14,9.942972375627514e-5
G2,S100A9,0.00812962522975703
G2,SAMM50,1
G2,SASH1,1
G2,SAT1,0.0044986534221421225
G2,SCAF1,1
G2,SCD,0.33740293684862943
G2,SCNN1D,1
G2,SCX,1
G2,SDHB,1
G2,SEC14L2,1
G2,SEC23A,1
G2,SEMA3B,1
G2,SEMA4B,1
G2,SF3B4,1
